classes,accuracy
crying_baby+engine+rain,0.8333333333333334
crying_baby+engine+rooster,0.9166666666666666
crying_baby+engine+sea_waves,0.875
crying_baby+engine+sheep,0.8125
crying_baby+engine+siren,0.9375
crying_baby+engine+sneezing,0.9583333333333334
crying_baby+engine+snoring,0.9375
crying_baby+engine+thunderstorm,0.9791666666666666
crying_baby+engine+toilet_flush,0.9166666666666666
crying_baby+engine+train,0.9166666666666666
crying_baby+engine+vacuum_cleaner,0.8958333333333334
crying_baby+engine+washing_machine,0.875
crying_baby+engine+water_drops,0.9166666666666666
crying_baby+engine+wind,0.875
crying_baby+fireworks+footsteps,0.5625
crying_baby+fireworks+frog,0.75
crying_baby+fireworks+glass_breaking,0.8333333333333334
crying_baby+fireworks+hand_saw,0.8541666666666666
crying_baby+fireworks+helicopter,0.8958333333333334
crying_baby+fireworks+hen,0.7291666666666666
crying_baby+fireworks+insects,0.8333333333333334
crying_baby+fireworks+keyboard_typing,0.7083333333333334
crying_baby+fireworks+laughing,0.6458333333333334
crying_baby+fireworks+mouse_click,0.7708333333333334
crying_baby+fireworks+pig,0.7916666666666666
crying_baby+fireworks+pouring_water,0.6875
crying_baby+fireworks+rain,0.8958333333333334
crying_baby+fireworks+rooster,0.8333333333333334
crying_baby+fireworks+sea_waves,0.8958333333333334
crying_baby+fireworks+sheep,0.625
crying_baby+fireworks+siren,0.8541666666666666
crying_baby+fireworks+sneezing,0.875
crying_baby+fireworks+snoring,0.875
crying_baby+fireworks+thunderstorm,0.9166666666666666
crying_baby+fireworks+toilet_flush,0.8541666666666666
crying_baby+fireworks+train,0.8958333333333334
crying_baby+fireworks+vacuum_cleaner,0.8958333333333334
crying_baby+fireworks+washing_machine,0.8541666666666666
crying_baby+fireworks+water_drops,0.8125
crying_baby+fireworks+wind,0.9166666666666666
crying_baby+footsteps+frog,0.7083333333333334
crying_baby+footsteps+glass_breaking,0.8333333333333334
crying_baby+footsteps+hand_saw,0.8125
crying_baby+footsteps+helicopter,0.8333333333333334
crying_baby+footsteps+hen,0.7291666666666666
crying_baby+footsteps+insects,0.7291666666666666
crying_baby+footsteps+keyboard_typing,0.6458333333333334
crying_baby+footsteps+laughing,0.625
crying_baby+footsteps+mouse_click,0.7083333333333334
crying_baby+footsteps+pig,0.6875
crying_baby+footsteps+pouring_water,0.5833333333333334
crying_baby+footsteps+rain,0.8333333333333334
crying_baby+footsteps+rooster,0.7916666666666666
crying_baby+footsteps+sea_waves,0.8333333333333334
crying_baby+footsteps+sheep,0.7083333333333334
crying_baby+footsteps+siren,0.8125
crying_baby+footsteps+sneezing,0.8541666666666666
crying_baby+footsteps+snoring,0.7083333333333334
crying_baby+footsteps+thunderstorm,0.7916666666666666
crying_baby+footsteps+toilet_flush,0.8125
crying_baby+footsteps+train,0.875
crying_baby+footsteps+vacuum_cleaner,0.8541666666666666
crying_baby+footsteps+washing_machine,0.7916666666666666
crying_baby+footsteps+water_drops,0.75
crying_baby+footsteps+wind,0.875
crying_baby+frog+glass_breaking,0.875
crying_baby+frog+hand_saw,0.8333333333333334
crying_baby+frog+helicopter,0.9375
crying_baby+frog+hen,0.7708333333333334
crying_baby+frog+insects,0.7916666666666666
crying_baby+frog+keyboard_typing,0.7083333333333334
crying_baby+frog+laughing,0.6666666666666666
crying_baby+frog+mouse_click,0.7916666666666666
crying_baby+frog+pig,0.8125
crying_baby+frog+pouring_water,0.7083333333333334
crying_baby+frog+rain,0.9166666666666666
crying_baby+frog+rooster,0.8541666666666666
crying_baby+frog+sea_waves,0.8958333333333334
crying_baby+frog+sheep,0.6458333333333334
crying_baby+frog+siren,0.8541666666666666
crying_baby+frog+sneezing,0.8958333333333334
crying_baby+frog+snoring,0.8541666666666666
crying_baby+frog+thunderstorm,0.875
crying_baby+frog+toilet_flush,0.9166666666666666
crying_baby+frog+train,0.9166666666666666
crying_baby+frog+vacuum_cleaner,0.9166666666666666
crying_baby+frog+washing_machine,0.875
crying_baby+frog+water_drops,0.7916666666666666
crying_baby+frog+wind,0.9375
crying_baby+glass_breaking+hand_saw,0.8333333333333334
crying_baby+glass_breaking+helicopter,0.9375
crying_baby+glass_breaking+hen,0.8541666666666666
crying_baby+glass_breaking+insects,0.8333333333333334
crying_baby+glass_breaking+keyboard_typing,0.8125
crying_baby+glass_breaking+laughing,0.75
crying_baby+glass_breaking+mouse_click,0.75
crying_baby+glass_breaking+pig,0.8125
crying_baby+glass_breaking+pouring_water,0.7083333333333334
crying_baby+glass_breaking+rain,0.9166666666666666
crying_baby+glass_breaking+rooster,0.8541666666666666
crying_baby+glass_breaking+sea_waves,0.9375
crying_baby+glass_breaking+sheep,0.8333333333333334
crying_baby+glass_breaking+siren,0.875
crying_baby+glass_breaking+sneezing,0.7708333333333334
crying_baby+glass_breaking+snoring,0.8958333333333334
crying_baby+glass_breaking+thunderstorm,0.9166666666666666
crying_baby+glass_breaking+toilet_flush,0.8958333333333334
crying_baby+glass_breaking+train,0.9166666666666666
crying_baby+glass_breaking+vacuum_cleaner,0.9166666666666666
crying_baby+glass_breaking+washing_machine,0.9166666666666666
crying_baby+glass_breaking+water_drops,0.7708333333333334
crying_baby+glass_breaking+wind,0.9375
crying_baby+hand_saw+helicopter,0.9166666666666666
crying_baby+hand_saw+hen,0.8125
crying_baby+hand_saw+insects,0.8333333333333334
crying_baby+hand_saw+keyboard_typing,0.8125
crying_baby+hand_saw+laughing,0.6875
crying_baby+hand_saw+mouse_click,0.8958333333333334
crying_baby+hand_saw+pig,0.6875
crying_baby+hand_saw+pouring_water,0.625
crying_baby+hand_saw+rain,0.8541666666666666
crying_baby+hand_saw+rooster,0.8125
crying_baby+hand_saw+sea_waves,0.8333333333333334
crying_baby+hand_saw+sheep,0.7708333333333334
crying_baby+hand_saw+siren,0.8541666666666666
crying_baby+hand_saw+sneezing,0.875
crying_baby+hand_saw+snoring,0.8958333333333334
crying_baby+hand_saw+thunderstorm,0.9166666666666666
crying_baby+hand_saw+toilet_flush,0.7291666666666666
crying_baby+hand_saw+train,0.9166666666666666
crying_baby+hand_saw+vacuum_cleaner,0.8333333333333334
crying_baby+hand_saw+washing_machine,0.8541666666666666
crying_baby+hand_saw+water_drops,0.875
crying_baby+hand_saw+wind,0.9166666666666666
crying_baby+helicopter+hen,0.8333333333333334
crying_baby+helicopter+insects,0.7916666666666666
crying_baby+helicopter+keyboard_typing,0.8958333333333334
crying_baby+helicopter+laughing,0.7708333333333334
crying_baby+helicopter+mouse_click,0.8541666666666666
crying_baby+helicopter+pig,0.8541666666666666
crying_baby+helicopter+pouring_water,0.7708333333333334
crying_baby+helicopter+rain,0.8541666666666666
crying_baby+helicopter+rooster,0.8958333333333334
crying_baby+helicopter+sea_waves,0.9166666666666666
crying_baby+helicopter+sheep,0.8333333333333334
crying_baby+helicopter+siren,0.875
crying_baby+helicopter+sneezing,0.9583333333333334
crying_baby+helicopter+snoring,0.9583333333333334
crying_baby+helicopter+thunderstorm,0.8333333333333334
crying_baby+helicopter+toilet_flush,0.9791666666666666
crying_baby+helicopter+train,0.8125
crying_baby+helicopter+vacuum_cleaner,0.9583333333333334
crying_baby+helicopter+washing_machine,0.7291666666666666
crying_baby+helicopter+water_drops,0.9375
crying_baby+helicopter+wind,0.7083333333333334
crying_baby+hen+insects,0.6666666666666666
crying_baby+hen+keyboard_typing,0.7083333333333334
crying_baby+hen+laughing,0.5
crying_baby+hen+mouse_click,0.8333333333333334
crying_baby+hen+pig,0.6458333333333334
crying_baby+hen+pouring_water,0.6666666666666666
crying_baby+hen+rain,0.7708333333333334
crying_baby+hen+rooster,0.7708333333333334
crying_baby+hen+sea_waves,0.8125
crying_baby+hen+sheep,0.6666666666666666
crying_baby+hen+siren,0.7708333333333334
crying_baby+hen+sneezing,0.8125
crying_baby+hen+snoring,0.8333333333333334
crying_baby+hen+thunderstorm,0.8125
crying_baby+hen+toilet_flush,0.7916666666666666
crying_baby+hen+train,0.8125
crying_baby+hen+vacuum_cleaner,0.8541666666666666
crying_baby+hen+washing_machine,0.7916666666666666
crying_baby+hen+water_drops,0.8125
crying_baby+hen+wind,0.875
crying_baby+insects+keyboard_typing,0.75
crying_baby+insects+laughing,0.6666666666666666
crying_baby+insects+mouse_click,0.75
crying_baby+insects+pig,0.6875
crying_baby+insects+pouring_water,0.6666666666666666
crying_baby+insects+rain,0.6875
crying_baby+insects+rooster,0.8333333333333334
crying_baby+insects+sea_waves,0.8125
crying_baby+insects+sheep,0.7708333333333334
crying_baby+insects+siren,0.8125
crying_baby+insects+sneezing,0.8541666666666666
crying_baby+insects+snoring,0.8541666666666666
crying_baby+insects+thunderstorm,0.8333333333333334
crying_baby+insects+toilet_flush,0.8958333333333334
crying_baby+insects+train,0.7916666666666666
crying_baby+insects+vacuum_cleaner,0.8541666666666666
crying_baby+insects+washing_machine,0.6666666666666666
crying_baby+insects+water_drops,0.7916666666666666
crying_baby+insects+wind,0.7916666666666666
crying_baby+keyboard_typing+laughing,0.5208333333333334
crying_baby+keyboard_typing+mouse_click,0.7708333333333334
crying_baby+keyboard_typing+pig,0.7291666666666666
crying_baby+keyboard_typing+pouring_water,0.6041666666666666
crying_baby+keyboard_typing+rain,0.8541666666666666
crying_baby+keyboard_typing+rooster,0.7916666666666666
crying_baby+keyboard_typing+sea_waves,0.8958333333333334
crying_baby+keyboard_typing+sheep,0.75
crying_baby+keyboard_typing+siren,0.8125
crying_baby+keyboard_typing+sneezing,0.7916666666666666
crying_baby+keyboard_typing+snoring,0.7708333333333334
crying_baby+keyboard_typing+thunderstorm,0.8541666666666666
crying_baby+keyboard_typing+toilet_flush,0.8541666666666666
crying_baby+keyboard_typing+train,0.8541666666666666
crying_baby+keyboard_typing+vacuum_cleaner,0.8958333333333334
crying_baby+keyboard_typing+washing_machine,0.8541666666666666
crying_baby+keyboard_typing+water_drops,0.7708333333333334
crying_baby+keyboard_typing+wind,0.875
crying_baby+laughing+mouse_click,0.7291666666666666
crying_baby+laughing+pig,0.7083333333333334
crying_baby+laughing+pouring_water,0.5416666666666666
crying_baby+laughing+rain,0.7291666666666666
crying_baby+laughing+rooster,0.5625
crying_baby+laughing+sea_waves,0.6875
crying_baby+laughing+sheep,0.5625
crying_baby+laughing+siren,0.7083333333333334
crying_baby+laughing+sneezing,0.6875
crying_baby+laughing+snoring,0.75
crying_baby+laughing+thunderstorm,0.7708333333333334
crying_baby+laughing+toilet_flush,0.6875
crying_baby+laughing+train,0.75
crying_baby+laughing+vacuum_cleaner,0.75
crying_baby+laughing+washing_machine,0.7291666666666666
crying_baby+laughing+water_drops,0.75
crying_baby+laughing+wind,0.7916666666666666
crying_baby+mouse_click+pig,0.8333333333333334
crying_baby+mouse_click+pouring_water,0.7083333333333334
crying_baby+mouse_click+rain,0.875
crying_baby+mouse_click+rooster,0.9166666666666666
crying_baby+mouse_click+sea_waves,0.9583333333333334
crying_baby+mouse_click+sheep,0.8333333333333334
crying_baby+mouse_click+siren,0.875
crying_baby+mouse_click+sneezing,0.8333333333333334
crying_baby+mouse_click+snoring,0.7916666666666666
crying_baby+mouse_click+thunderstorm,0.875
crying_baby+mouse_click+toilet_flush,0.9166666666666666
crying_baby+mouse_click+train,0.9166666666666666
crying_baby+mouse_click+vacuum_cleaner,0.9583333333333334
crying_baby+mouse_click+washing_machine,0.9375
crying_baby+mouse_click+water_drops,0.6458333333333334
crying_baby+mouse_click+wind,0.9375
crying_baby+pig+pouring_water,0.5833333333333334
crying_baby+pig+rain,0.8333333333333334
crying_baby+pig+rooster,0.7916666666666666
crying_baby+pig+sea_waves,0.8333333333333334
crying_baby+pig+sheep,0.6041666666666666
crying_baby+pig+siren,0.8125
crying_baby+pig+sneezing,0.8333333333333334
crying_baby+pig+snoring,0.75
crying_baby+pig+thunderstorm,0.8333333333333334
crying_baby+pig+toilet_flush,0.8541666666666666
crying_baby+pig+train,0.8541666666666666
crying_baby+pig+vacuum_cleaner,0.8333333333333334
crying_baby+pig+washing_machine,0.7708333333333334
crying_baby+pig+water_drops,0.8333333333333334
crying_baby+pig+wind,0.8958333333333334
crying_baby+pouring_water+rain,0.75
crying_baby+pouring_water+rooster,0.6666666666666666
crying_baby+pouring_water+sea_waves,0.7708333333333334
crying_baby+pouring_water+sheep,0.6875
crying_baby+pouring_water+siren,0.6875
crying_baby+pouring_water+sneezing,0.7083333333333334
crying_baby+pouring_water+snoring,0.7083333333333334
crying_baby+pouring_water+thunderstorm,0.75
crying_baby+pouring_water+toilet_flush,0.6875
crying_baby+pouring_water+train,0.75
crying_baby+pouring_water+vacuum_cleaner,0.7708333333333334
crying_baby+pouring_water+washing_machine,0.7291666666666666
crying_baby+pouring_water+water_drops,0.6458333333333334
crying_baby+pouring_water+wind,0.7708333333333334
crying_baby+rain+rooster,0.8958333333333334
crying_baby+rain+sea_waves,0.8125
crying_baby+rain+sheep,0.75
crying_baby+rain+siren,0.8333333333333334
crying_baby+rain+sneezing,0.9375
crying_baby+rain+snoring,0.875
crying_baby+rain+thunderstorm,0.8958333333333334
crying_baby+rain+toilet_flush,0.8958333333333334
crying_baby+rain+train,0.75
crying_baby+rain+vacuum_cleaner,0.8333333333333334
crying_baby+rain+washing_machine,0.7291666666666666
crying_baby+rain+water_drops,0.8958333333333334
crying_baby+rain+wind,0.75
crying_baby+rooster+sea_waves,0.9166666666666666
crying_baby+rooster+sheep,0.8333333333333334
crying_baby+rooster+siren,0.8333333333333334
crying_baby+rooster+sneezing,0.8125
crying_baby+rooster+snoring,0.875
crying_baby+rooster+thunderstorm,0.8958333333333334
crying_baby+rooster+toilet_flush,0.875
crying_baby+rooster+train,0.8958333333333334
crying_baby+rooster+vacuum_cleaner,0.9166666666666666
crying_baby+rooster+washing_machine,0.8958333333333334
crying_baby+rooster+water_drops,0.875
crying_baby+rooster+wind,0.9166666666666666
crying_baby+sea_waves+sheep,0.7916666666666666
crying_baby+sea_waves+siren,0.8958333333333334
crying_baby+sea_waves+sneezing,0.9583333333333334
crying_baby+sea_waves+snoring,0.9375
crying_baby+sea_waves+thunderstorm,0.9375
crying_baby+sea_waves+toilet_flush,0.9166666666666666
crying_baby+sea_waves+train,0.9166666666666666
crying_baby+sea_waves+vacuum_cleaner,0.8333333333333334
crying_baby+sea_waves+washing_machine,0.8541666666666666
crying_baby+sea_waves+water_drops,0.9583333333333334
crying_baby+sea_waves+wind,0.9583333333333334
crying_baby+sheep+siren,0.75
crying_baby+sheep+sneezing,0.7916666666666666
crying_baby+sheep+snoring,0.8125
crying_baby+sheep+thunderstorm,0.7083333333333334
crying_baby+sheep+toilet_flush,0.8125
crying_baby+sheep+train,0.75
crying_baby+sheep+vacuum_cleaner,0.8125
crying_baby+sheep+washing_machine,0.7708333333333334
crying_baby+sheep+water_drops,0.7916666666666666
crying_baby+sheep+wind,0.8333333333333334
crying_baby+siren+sneezing,0.8958333333333334
crying_baby+siren+snoring,0.8958333333333334
crying_baby+siren+thunderstorm,0.8958333333333334
crying_baby+siren+toilet_flush,0.9166666666666666
crying_baby+siren+train,0.7916666666666666
crying_baby+siren+vacuum_cleaner,0.9166666666666666
crying_baby+siren+washing_machine,0.8958333333333334
crying_baby+siren+water_drops,0.8541666666666666
crying_baby+siren+wind,0.9166666666666666
crying_baby+sneezing+snoring,0.9166666666666666
crying_baby+sneezing+thunderstorm,0.9375
crying_baby+sneezing+toilet_flush,0.9166666666666666
crying_baby+sneezing+train,0.9375
crying_baby+sneezing+vacuum_cleaner,0.9583333333333334
crying_baby+sneezing+washing_machine,0.9375
crying_baby+sneezing+water_drops,0.7916666666666666
crying_baby+sneezing+wind,0.9583333333333334
crying_baby+snoring+thunderstorm,0.8958333333333334
crying_baby+snoring+toilet_flush,0.9166666666666666
crying_baby+snoring+train,0.9166666666666666
crying_baby+snoring+vacuum_cleaner,0.9375
crying_baby+snoring+washing_machine,0.8333333333333334
crying_baby+snoring+water_drops,0.8333333333333334
crying_baby+snoring+wind,0.9375
crying_baby+thunderstorm+toilet_flush,0.9583333333333334
crying_baby+thunderstorm+train,0.9375
crying_baby+thunderstorm+vacuum_cleaner,0.9791666666666666
crying_baby+thunderstorm+washing_machine,0.8125
crying_baby+thunderstorm+water_drops,0.875
crying_baby+thunderstorm+wind,0.9583333333333334
crying_baby+toilet_flush+train,0.9583333333333334
crying_baby+toilet_flush+vacuum_cleaner,0.8541666666666666
crying_baby+toilet_flush+washing_machine,0.875
crying_baby+toilet_flush+water_drops,0.9375
crying_baby+toilet_flush+wind,0.9791666666666666
crying_baby+train+vacuum_cleaner,0.9583333333333334
crying_baby+train+washing_machine,0.8125
crying_baby+train+water_drops,0.9166666666666666
crying_baby+train+wind,0.8125
crying_baby+vacuum_cleaner+washing_machine,0.9166666666666666
crying_baby+vacuum_cleaner+water_drops,0.9583333333333334
crying_baby+vacuum_cleaner+wind,0.8958333333333334
crying_baby+washing_machine+water_drops,0.9166666666666666
crying_baby+washing_machine+wind,0.7708333333333334
crying_baby+water_drops+wind,0.9166666666666666
dog+door_wood_creaks+door_wood_knock,0.7083333333333334
dog+door_wood_creaks+drinking_sipping,0.7083333333333334
dog+door_wood_creaks+engine,0.7916666666666666
dog+door_wood_creaks+fireworks,0.7083333333333334
dog+door_wood_creaks+footsteps,0.6875
dog+door_wood_creaks+frog,0.6666666666666666
dog+door_wood_creaks+glass_breaking,0.6875
dog+door_wood_creaks+hand_saw,0.7291666666666666
dog+door_wood_creaks+helicopter,0.75
dog+door_wood_creaks+hen,0.6666666666666666
dog+door_wood_creaks+insects,0.75
dog+door_wood_creaks+keyboard_typing,0.6875
dog+door_wood_creaks+laughing,0.4791666666666667
dog+door_wood_creaks+mouse_click,0.7708333333333334
dog+door_wood_creaks+pig,0.6666666666666666
dog+door_wood_creaks+pouring_water,0.6458333333333334
dog+door_wood_creaks+rain,0.75
dog+door_wood_creaks+rooster,0.75
dog+door_wood_creaks+sea_waves,0.7708333333333334
dog+door_wood_creaks+sheep,0.6875
dog+door_wood_creaks+siren,0.75
dog+door_wood_creaks+sneezing,0.7708333333333334
dog+door_wood_creaks+snoring,0.7916666666666666
dog+door_wood_creaks+thunderstorm,0.8125
dog+door_wood_creaks+toilet_flush,0.7083333333333334
dog+door_wood_creaks+train,0.8333333333333334
dog+door_wood_creaks+vacuum_cleaner,0.7708333333333334
dog+door_wood_creaks+washing_machine,0.75
dog+door_wood_creaks+water_drops,0.6875
dog+door_wood_creaks+wind,0.8333333333333334
dog+door_wood_knock+drinking_sipping,0.7083333333333334
dog+door_wood_knock+engine,0.9166666666666666
dog+door_wood_knock+fireworks,0.8125
dog+door_wood_knock+footsteps,0.8125
dog+door_wood_knock+frog,0.7916666666666666
dog+door_wood_knock+glass_breaking,0.9375
dog+door_wood_knock+hand_saw,0.9375
dog+door_wood_knock+helicopter,0.9166666666666666
dog+door_wood_knock+hen,0.8125
dog+door_wood_knock+insects,0.875
dog+door_wood_knock+keyboard_typing,0.7708333333333334
dog+door_wood_knock+laughing,0.625
dog+door_wood_knock+mouse_click,0.7916666666666666
dog+door_wood_knock+pig,0.7708333333333334
dog+door_wood_knock+pouring_water,0.7708333333333334
dog+door_wood_knock+rain,0.8958333333333334
dog+door_wood_knock+rooster,0.8333333333333334
dog+door_wood_knock+sea_waves,0.8958333333333334
dog+door_wood_knock+sheep,0.8333333333333334
dog+door_wood_knock+siren,0.8541666666666666
dog+door_wood_knock+sneezing,0.8958333333333334
dog+door_wood_knock+snoring,0.8333333333333334
dog+door_wood_knock+thunderstorm,0.9375
dog+door_wood_knock+toilet_flush,0.8541666666666666
dog+door_wood_knock+train,0.9375
dog+door_wood_knock+vacuum_cleaner,0.875
dog+door_wood_knock+washing_machine,0.8541666666666666
dog+door_wood_knock+water_drops,0.7916666666666666
dog+door_wood_knock+wind,0.9375
dog+drinking_sipping+engine,0.8541666666666666
dog+drinking_sipping+fireworks,0.625
dog+drinking_sipping+footsteps,0.7083333333333334
dog+drinking_sipping+frog,0.7291666666666666
dog+drinking_sipping+glass_breaking,0.8541666666666666
dog+drinking_sipping+hand_saw,0.875
dog+drinking_sipping+helicopter,0.8541666666666666
dog+drinking_sipping+hen,0.7291666666666666
dog+drinking_sipping+insects,0.7083333333333334
dog+drinking_sipping+keyboard_typing,0.6666666666666666
dog+drinking_sipping+laughing,0.5
dog+drinking_sipping+mouse_click,0.7291666666666666
dog+drinking_sipping+pig,0.75
dog+drinking_sipping+pouring_water,0.6875
dog+drinking_sipping+rain,0.8333333333333334
dog+drinking_sipping+rooster,0.7708333333333334
dog+drinking_sipping+sea_waves,0.8125
dog+drinking_sipping+sheep,0.75
dog+drinking_sipping+siren,0.7291666666666666
dog+drinking_sipping+sneezing,0.7291666666666666
dog+drinking_sipping+snoring,0.7708333333333334
dog+drinking_sipping+thunderstorm,0.875
dog+drinking_sipping+toilet_flush,0.7916666666666666
dog+drinking_sipping+train,0.875
dog+drinking_sipping+vacuum_cleaner,0.8125
dog+drinking_sipping+washing_machine,0.7916666666666666
dog+drinking_sipping+water_drops,0.625
dog+drinking_sipping+wind,0.8541666666666666
dog+engine+fireworks,0.9166666666666666
dog+engine+footsteps,0.9166666666666666
dog+engine+frog,0.8333333333333334
dog+engine+glass_breaking,0.9791666666666666
dog+engine+hand_saw,0.9583333333333334
dog+engine+helicopter,0.7708333333333334
dog+engine+hen,0.8541666666666666
dog+engine+insects,0.875
dog+engine+keyboard_typing,0.8541666666666666
dog+engine+laughing,0.6666666666666666
dog+engine+mouse_click,0.9375
dog+engine+pig,0.8541666666666666
dog+engine+pouring_water,0.8333333333333334
dog+engine+rain,0.7916666666666666
dog+engine+rooster,0.8958333333333334
dog+engine+sea_waves,0.8333333333333334
dog+engine+sheep,0.8541666666666666
dog+engine+siren,0.8958333333333334
dog+engine+sneezing,0.9375
dog+engine+snoring,0.9583333333333334
dog+engine+thunderstorm,0.9791666666666666
dog+engine+toilet_flush,0.875
dog+engine+train,0.9166666666666666
dog+engine+vacuum_cleaner,0.8541666666666666
dog+engine+washing_machine,0.8125
dog+engine+water_drops,0.8333333333333334
dog+engine+wind,0.8541666666666666
dog+fireworks+footsteps,0.625
dog+fireworks+frog,0.7708333333333334
dog+fireworks+glass_breaking,0.9375
dog+fireworks+hand_saw,0.9375
dog+fireworks+helicopter,0.9166666666666666
dog+fireworks+hen,0.7916666666666666
dog+fireworks+insects,0.875
dog+fireworks+keyboard_typing,0.7083333333333334
dog+fireworks+laughing,0.5625
dog+fireworks+mouse_click,0.8541666666666666
dog+fireworks+pig,0.8333333333333334
dog+fireworks+pouring_water,0.8125
dog+fireworks+rain,0.9166666666666666
dog+fireworks+rooster,0.875
dog+fireworks+sea_waves,0.8958333333333334
dog+fireworks+sheep,0.7708333333333334
dog+fireworks+siren,0.875
dog+fireworks+sneezing,0.9166666666666666
dog+fireworks+snoring,0.9166666666666666
dog+fireworks+thunderstorm,0.9583333333333334
dog+fireworks+toilet_flush,0.8541666666666666
dog+fireworks+train,0.9375
dog+fireworks+vacuum_cleaner,0.875
dog+fireworks+washing_machine,0.8958333333333334
dog+fireworks+water_drops,0.7708333333333334
dog+fireworks+wind,0.9583333333333334
dog+footsteps+frog,0.7708333333333334
dog+footsteps+glass_breaking,0.9375
dog+footsteps+hand_saw,0.9166666666666666
dog+footsteps+helicopter,0.875
dog+footsteps+hen,0.8125
dog+footsteps+insects,0.8125
dog+footsteps+keyboard_typing,0.6875
dog+footsteps+laughing,0.5833333333333334
dog+footsteps+mouse_click,0.7916666666666666
dog+footsteps+pig,0.7916666666666666
dog+footsteps+pouring_water,0.7083333333333334
dog+footsteps+rain,0.875
dog+footsteps+rooster,0.8125
dog+footsteps+sea_waves,0.875
dog+footsteps+sheep,0.8333333333333334
dog+footsteps+siren,0.8541666666666666
dog+footsteps+sneezing,0.8958333333333334
dog+footsteps+snoring,0.7708333333333334
dog+footsteps+thunderstorm,0.875
dog+footsteps+toilet_flush,0.8541666666666666
dog+footsteps+train,0.9375
dog+footsteps+vacuum_cleaner,0.875
dog+footsteps+washing_machine,0.8541666666666666
dog+footsteps+water_drops,0.7708333333333334
dog+footsteps+wind,0.9375
dog+frog+glass_breaking,0.8541666666666666
dog+frog+hand_saw,0.8541666666666666
dog+frog+helicopter,0.8333333333333334
dog+frog+hen,0.7291666666666666
dog+frog+insects,0.7708333333333334
dog+frog+keyboard_typing,0.6875
dog+frog+laughing,0.5416666666666666
dog+frog+mouse_click,0.8125
dog+frog+pig,0.7291666666666666
dog+frog+pouring_water,0.7083333333333334
dog+frog+rain,0.8125
dog+frog+rooster,0.7708333333333334
dog+frog+sea_waves,0.7708333333333334
dog+frog+sheep,0.7083333333333334
dog+frog+siren,0.7708333333333334
dog+frog+sneezing,0.8125
dog+frog+snoring,0.8541666666666666
dog+frog+thunderstorm,0.8541666666666666
dog+frog+toilet_flush,0.7916666666666666
dog+frog+train,0.8541666666666666
dog+frog+vacuum_cleaner,0.7708333333333334
dog+frog+washing_machine,0.7916666666666666
dog+frog+water_drops,0.7083333333333334
dog+frog+wind,0.8541666666666666
dog+glass_breaking+hand_saw,0.9583333333333334
dog+glass_breaking+helicopter,0.9791666666666666
dog+glass_breaking+hen,0.875
dog+glass_breaking+insects,0.9166666666666666
dog+glass_breaking+keyboard_typing,0.8541666666666666
dog+glass_breaking+laughing,0.6875
dog+glass_breaking+mouse_click,0.7916666666666666
dog+glass_breaking+pig,0.8541666666666666
dog+glass_breaking+pouring_water,0.8125
dog+glass_breaking+rain,0.9583333333333334
dog+glass_breaking+rooster,0.875
dog+glass_breaking+sea_waves,0.9583333333333334
dog+glass_breaking+sheep,0.8958333333333334
dog+glass_breaking+siren,0.9166666666666666
dog+glass_breaking+sneezing,0.8125
dog+glass_breaking+snoring,1.0
dog+glass_breaking+thunderstorm,1.0
dog+glass_breaking+toilet_flush,0.9166666666666666
dog+glass_breaking+train,1.0
dog+glass_breaking+vacuum_cleaner,0.9166666666666666
dog+glass_breaking+washing_machine,0.9375
dog+glass_breaking+water_drops,0.7708333333333334
dog+glass_breaking+wind,1.0
dog+hand_saw+helicopter,0.9791666666666666
dog+hand_saw+hen,0.8541666666666666
dog+hand_saw+insects,0.8958333333333334
dog+hand_saw+keyboard_typing,0.8541666666666666
dog+hand_saw+laughing,0.625
dog+hand_saw+mouse_click,0.9791666666666666
dog+hand_saw+pig,0.75
dog+hand_saw+pouring_water,0.7916666666666666
dog+hand_saw+rain,0.9375
dog+hand_saw+rooster,0.875
dog+hand_saw+sea_waves,0.8958333333333334
dog+hand_saw+sheep,0.8541666666666666
dog+hand_saw+siren,0.8958333333333334
dog+hand_saw+sneezing,0.9375
dog+hand_saw+snoring,1.0
dog+hand_saw+thunderstorm,1.0
dog+hand_saw+toilet_flush,0.7916666666666666
dog+hand_saw+train,1.0
dog+hand_saw+vacuum_cleaner,0.8958333333333334
dog+hand_saw+washing_machine,0.9375
dog+hand_saw+water_drops,0.875
dog+hand_saw+wind,1.0
dog+helicopter+hen,0.8333333333333334
dog+helicopter+insects,0.7916666666666666
dog+helicopter+keyboard_typing,0.8541666666666666
dog+helicopter+laughing,0.6666666666666666
dog+helicopter+mouse_click,0.875
dog+helicopter+pig,0.8541666666666666
dog+helicopter+pouring_water,0.8333333333333334
dog+helicopter+rain,0.8125
dog+helicopter+rooster,0.8958333333333334
dog+helicopter+sea_waves,0.8541666666666666
dog+helicopter+sheep,0.875
dog+helicopter+siren,0.8333333333333334
dog+helicopter+sneezing,0.9375
dog+helicopter+snoring,0.9791666666666666
dog+helicopter+thunderstorm,0.8333333333333334
dog+helicopter+toilet_flush,0.9166666666666666
dog+helicopter+train,0.8125
dog+helicopter+vacuum_cleaner,0.875
dog+helicopter+washing_machine,0.6875
dog+helicopter+water_drops,0.8541666666666666
dog+helicopter+wind,0.6875
dog+hen+insects,0.75
